all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
shScr-Ctrl23,L1 A,1,0.0670122773944729,0.0619966182768549,0.00415453458148785,25.85,0.0435889894354062
shScr-Ctrl23,L1 GF,1,0.0916424019479801,0.00485942052069712,0.000445328968591989,29.5233333333333,0.100166528008778
shScr-Ctrl23,L1 TF,1,0.0603477008427412,0.0703974346407851,0.00424832332579853,25.6666666666667,0.0115470053837923
shScr-Ctrl23,ORF1a,1,0.075124779899827,0.581694405194265,0.04369966415918,22.62,0.0655743852430194
shScr-Ctrl23,ORF2a,1,0.0804768151651289,0.507565764292987,0.0408472761971541,22.8166666666667,0.0776745346515396
shScr-Ctrl23,Poc1B,1,0.10236827432785,0.0194152397575927,0.00198750458964623,26.83,0.105356537528528
shScr-VC23,ATP5b,1.01630493216819,0.0882423739144697,0.773782496771192,0.067184958222023,22.7466666666667,0.0680685928555397
shScr-VC23,Dazl,2.20381023175322,0.31153025770711,0.0126037774878457,0.00178166794595013,28.6866666666667,0.174737898961082
shScr-VC23,ETnERV3,27.8254542252735,4.2413212038165,0.158952395798225,0.0242284694164708,25.03,0.193132079158279
shScr-VC23,HSPC,0.983956653508112,0.120645837167283,1.29235283063749,0.158459205100017,22.0066666666667,0.14224392195568
shScr-VC23,Kdm4a,1.18646263490849,0.0876450454589788,0.190342109016534,0.0140607401418914,24.77,0.0173205080756894
shScr-VC23,Kdm4c,0.37198937847661,0.275730664915395,0.000647275118059828,0.000479781437353727,32.97,1.06418983268964
shScr-VC23,Kdm4c2,0.371130892657264,0.0395955006256196,0.0101198613429058,0.00107967561866173,29.0033333333333,0.112398102000584
shScr-VC23,L1 A,1.67210641657702,0.123749912149623,0.103664943226805,0.00767207606533451,26.3733333333333,0.0115470053837923
shScr-VC23,L1 GF,9.09453578588813,0.96430725850086,0.0441941738241591,0.00468597448021627,27.6033333333333,0.110151410945722
shScr-VC23,L1 TF,2.81213658324471,0.278178514560698,0.19796720131993,0.0195830537972574,25.44,0.0953939201416951
shScr-VC23,ORF1a,3.17847189849668,0.494115562004961,1.84889932042272,0.287424257937706,22.2166666666667,0.197568553503166
shScr-VC23,ORF2a,3.53489329612071,0.355632431141228,1.79419081753966,0.18050684671957,22.26,0.0989949493661146
shScr-VC23,Poc1B,1.20302503608212,0.278182934533684,0.0233570195099209,0.00540098837044219,27.7966666666667,0.316596483450674
shKdm4a/c-Ctrl24,ATP5b,1.04850470355893,0.0776370792366834,0.798298386356648,0.0591104215991763,23.4133333333333,0.0702376916856853
shKdm4a/c-Ctrl24,Dazl,0.072209543554517,0.032827990226011,0.000412972499331761,0.000187746058267756,34.33,0.650922422412992
shKdm4a/c-Ctrl24,ETnERV3,2.62078680771673,0.14621323847779,0.0149711964660251,0.00083524043723795,29.15,0
shKdm4a/c-Ctrl24,HSPC,0.953739164550918,0.0801835148620356,1.25266443862413,0.105314997396438,22.7633333333333,0.0907377172587745
shKdm4a/c-Ctrl24,Kdm4a,0.201893541700011,0.0221760970698803,0.0323894249960613,0.00355767216079415,28.0366666666667,0.136503968196288
shKdm4a/c-Ctrl24,Kdm4c,0.149166967878966,0.0083219990970946,0.000259555977484866,1.44805826718098e-05,35,0
shKdm4a/c-Ctrl24,Kdm4c2,0.1666623346364,0.0105740196472624,0.0045444875405802,0.000288328497531672,30.87,0.0435889894354074
shKdm4a/c-Ctrl24,L1 A,0.429282718218875,0.0276461032672287,0.0266140768142663,0.00171396491110089,28.2566666666667,0.0776745346515396
shKdm4a/c-Ctrl24,L1 GF,0.815072332402628,0.0311962964264569,0.0039607792179298,0.000151595923024475,31.005,0.0212132034355972
shKdm4a/c-Ctrl24,L1 TF,0.415618948071394,0.0480325545105686,0.0292585077323278,0.0033813686167877,28.12,0.158745078663876
shKdm4a/c-Ctrl24,ORF1a,0.416580341962956,0.0495097568860187,0.242322454233765,0.0287995485831253,25.07,0.163707055437449
shKdm4a/c-Ctrl24,ORF2a,1.32256014612254,0.101666170744066,0.671286251390129,0.0516022676564529,23.6,0.0984885780179617
shKdm4a/c-Ctrl24,Poc1B,0.936272247434493,0.0815187123547836,0.0181779501623208,0.00158270534509836,28.87,0.0964365076099292
shKdm4a/c-VC24,ATP5b,1.04729412282063,0.0808131502824898,0.797376688393198,0.0615285818441569,24.2633333333333,0.0896288643983247
shKdm4a/c-VC24,Dazl,0.0992125657480128,0.0276070688364093,0.000567405071756758,0.000157887166368645,34.72,0.395979797464468
shKdm4a/c-VC24,ETnERV3,13.2232050904674,0.995345856187447,0.0755373160216732,0.0056858949078764,27.6633333333333,0.0862167810425162
shKdm4a/c-VC24,HSPC,0.954841603910417,0.051943925324233,1.25411240955026,0.0682244270495618,23.61,0.0424264068711945
shKdm4a/c-VC24,Kdm4a,0.220166468399038,0.0238183760285006,0.0353209184147862,0.00382114007910865,28.76,0.141421356237309
shKdm4a/c-VC24,Kdm4c,0.268563162003322,0.0122912951823469,0.000467309720250929,2.13873029731198e-05,35,0
