	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Rassf8	7.31446257174033	7.31183691619581	7.36350467734521	7.202925990686	7.36760233085321	7.31772449973611	7.19380527063493	7.1527472233027
Bhlhe41	6.51521738751588	6.42844658045411	6.44852269160215	6.34059226006517	6.77984865103834	6.29468371145954	6.13179381389296	6.13179381389296
Sspn	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15705	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Itpr2	6.44516362046025	6.42844658045411	6.31490184372467	6.3874074108349	6.68798166839369	6.59082208985271	6.13179381389296	6.44083884963237
4933424B01Rik	9.36648087029936	9.32271738769755	9.29687244014761	9.4227134534291	9.36927088914474	9.38372259190561	9.50195123767025	9.42081796402312
Fgfr1op2	8.30616235714455	8.36924712386165	8.19542304380885	8.34873109325827	8.30172523635549	8.43535783731198	8.32451920098358	8.25268904089887
Tm7sf3	9.24180889629824	9.22194640217067	9.2296125082633	9.21424812050283	9.4130280775151	9.19808967608618	9.3868584312684	9.24025834449051
Med21	8.11801884339043	8.05274385849543	8.24750016005675	8.32461569415075	8.19103417887673	8.01182336814112	8.21137153444582	8.28979341306963
4930479D17Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Stk38l	7.9716698600824	7.99343398240392	8.07800134619903	8.13396588961052	8.17077659053523	8.20194445737782	8.17945129723111	8.15788469762643
Arntl2	6.75491153736213	6.76858472937674	6.49727760799682	6.3874074108349	6.97992305213337	6.83520357498763	6.76571820498071	6.66505859694279
1700023A16Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ppfibp1	8.13630796407385	8.0411051044642	8.21301649460828	8.25682645767601	7.95417013721339	7.9047004148698	7.93018361817161	8.17513064779156
1700034J05Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rep15	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mrps35	8.41312982356565	8.24082782381174	8.39229497409285	8.57422217037465	8.32005015111248	8.34274847781629	8.30998847533588	8.44720305679318
Gm5887	6.54573715440656	6.514324390167	6.31490184372467	6.34059226006517	6.50803496413872	6.45705735740555	6.13179381389296	6.31044822022519
Klhdc5	9.06459614975135	9.08150899401357	8.49015535382991	8.55973378438807	9.09947822302322	8.83605879806854	8.40848469179202	8.4238104748017
E330012B07Rik	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.37015331092779	6.4136289099937	6.13179381389296	6.13179381389296
Gm15767	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pthlh	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm6288	6.13179381389296	6.13179381389296	6.31490184372467	6.13179381389296	6.30043516619232	6.29468371145954	6.34461296625808	6.13179381389296
Ccdc91	8.08062995769064	7.83129663875732	8.05842527751129	8.10544280291828	7.96624116854245	8.11542823502033	8.02500354771544	8.1107228189223
1700049E15Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15762	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
B230104C08Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Far2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm16583	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ergic2	9.20523581769469	9.07612650830208	9.04110133648659	9.12830758169975	9.07359237140982	9.10593139862753	9.06235701158928	9.09500453102018
Gm17216	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tmtc1	7.14058875618364	6.99377654083395	7.01555555270995	6.8184061032718	7.16343745193071	7.07887744800469	6.89102844036632	6.86108566758816
Rps4y2	11.1434653642551	11.0180635420565	11.2600241482233	11.2188462094892	11.1204331320899	11.06140969802	11.4257156021741	11.3731048776077
Gm6313	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4930528G23Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ipo8	9.74722961902412	9.73050474989138	9.63619052289477	9.52081214970081	9.64699439738517	9.79762837901301	9.59694801058787	9.59310996417385
Caprin2	7.88035465688919	7.85874081329435	7.96986428145145	7.82463048789641	8.12398918584991	8.11542823502033	8.29529455840562	8.13452206065699
Fam60a	9.4554008189042	9.48692032806747	9.69489573035916	9.70001321219433	9.46736629094965	9.34408787175642	9.66150048196484	9.70423613817833
3010003L21Rik	6.57410305987636	6.61482040245891	6.67821478271245	6.57338302398531	6.63544448872062	6.64446875623001	6.49974364501511	6.56802190855784
Dennd5b	7.90792907991737	7.59345895400256	7.43363999393045	7.57107864347519	7.85962154787819	7.86882323145378	7.64167672755923	7.60479913081007
Gm10203	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4833442J19Rik	6.84397338561152	6.7220203226607	6.67821478271245	6.70042326729198	6.89607701161821	6.69281906910723	6.89102844036632	6.95891817186456
Amn1	7.00642512828983	6.90862785136574	6.76151356797185	6.91781101273633	7.01099942139192	6.93621487079847	6.97192138679521	6.99465897401271
2810474O19Rik	10.4205601675375	10.4193499245287	10.2816698286655	10.2314009341079	10.8098258584162	10.7424944707381	10.6188788878718	10.6373765403428
Bicd1	7.66031442058084	7.49531458925955	7.53069429204705	7.47664495512949	7.83310726330429	7.64935317240992	7.54981197349546	7.63197422458734
AC225640.2	6.35359708413874	6.42844658045411	6.13179381389296	6.13179381389296	6.37015331092779	6.29468371145954	6.34461296625808	6.31044822022519
Gm7353	7.9819791698132	7.9564385632015	7.96986428145145	7.8451613611345	8.17587104858248	8.26984663517961	8.04312822596874	7.93015857890151
AU018091	9.45194941572031	9.51087587704839	9.72627647904589	9.74429815720957	9.54608473862744	9.6630094610999	9.76212059248278	9.72840875981152
Nlrp12	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.38428838801323
Myadm	9.86823397302689	9.71172737852119	9.75698013023234	9.67014248825967	9.81728090299054	9.75465640642888	9.7153442362755	9.68725732495859
Prkcg	6.80985281847888	6.87153906662943	7.10023715922494	7.07269945466753	6.80073478609811	6.87054793188428	6.86187436825669	6.94038912732179
Cacng7	6.54573715440656	6.58388509172938	6.64730233974534	6.70042326729198	6.75821875053479	6.56139989303944	6.6059663477055	6.77110923245776
Cacng8	6.13179381389296	6.13179381389296	6.39057445479477	6.49281632715779	6.37015331092779	6.29468371145954	6.34461296625808	6.31044822022519
Cacng6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tarm1	6.40331295343811	6.13179381389296	6.13179381389296	6.13179381389296	6.37015331092779	6.36203288726458	6.34461296625808	6.31044822022519
Oscar	6.28870956276683	6.13179381389296	6.13179381389296	6.3874074108349	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ndufa3	8.39836967694056	8.1204036442004	8.23037323667385	8.27501020202534	8.25475469605074	8.19728820417925	8.24252077973176	8.36592404265556
Tfpt	7.47782433987602	7.4572761790759	7.58104605341538	7.6639767031159	7.46501917850324	7.54983225632422	7.50795323594263	7.59559138665739
Prpf31	9.66193188308559	9.55376907238467	9.65874438692635	9.84527977491527	9.47130948297146	9.71499525074014	9.75443049471032	9.73392922043247
Gm15927	6.13179381389296	6.30326731179385	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.13179381389296
Cnot3	9.55681865744055	9.45639419080396	9.14440017723172	9.27281036149775	9.43743662397792	9.62726502343501	9.12794971347862	9.23765250448897
Leng1	7.08228072142624	6.96087765556749	7.05049085153949	7.10454484804991	7.17603766457443	6.93621487079847	7.04497156111419	7.13820994050212
Tmc4	6.9370597378714	6.96087765556749	6.83447787112045	6.8184061032718	7.09755962542756	6.99644948992904	6.72998881641996	6.60267805973589
Gm15929	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mboat7	8.79122999223279	8.69702607289808	8.73140090667888	8.79454634179514	8.83160124386047	8.76480978120254	8.71064979535258	8.76023640717369
Tsen34	8.72299332145621	8.71114838584776	9.08456590740406	9.17752872386608	8.61642190749314	8.79792516051919	9.05393676801764	9.09500453102018
Rps9	11.9102720282338	11.7151154716225	11.6225443311726	11.8897045971092	11.8163973265702	11.7734783873036	11.661273738354	11.7585118773007
Lilrb3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15448	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pira2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm14548	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lilra6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lair1	6.28870956276683	6.3741516471862	6.44852269160215	6.2795009803371	6.13179381389296	6.4136289099937	6.13179381389296	6.13179381389296
9430041J12Rik	6.44516362046025	6.42844658045411	6.44852269160215	6.34059226006517	6.42355807306468	6.45705735740555	6.34461296625808	6.60267805973589
Ttyh1	8.1852921389919	8.20020891066761	8.10363886384414	7.99795979276499	8.05879723915999	8.3301749102515	8.46164040438792	8.34103470027585
D030047H15Rik	6.28870956276683	6.13179381389296	6.31490184372467	6.2795009803371	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Leng8	9.0206599573771	9.20483538708255	9.0753654638076	8.84271913576576	8.90431884668773	9.22678139740347	9.05815324920324	8.90664903708542
Leng9	6.86038921625554	6.74577043256213	6.64730233974534	6.59706991894713	6.77984865103834	6.87054793188428	6.79942418419032	6.86108566758816
Cdc42ep5	7.71933551841366	7.7744327282392	7.7284001324508	7.8451613611345	7.67555354461332	7.92804266096973	7.87987497098109	7.90206769615181
Lilra5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ncr1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gp6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rdh13	8.64808900428175	8.88878586217245	8.74709775149414	8.69544173129347	8.72151933899259	8.79494749151329	8.87863533165516	8.87655859216578
Gm15494	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Eps8l1	6.13179381389296	6.13179381389296	6.39057445479477	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Ppp1r12c	8.38719052085509	8.59000018962038	8.68319746202624	8.65260493107565	8.52993369843605	8.56849610399131	8.7533029321264	8.71916171310736
Tnnt1	6.96557532429281	6.83231136066442	6.76151356797185	6.8628069626598	6.99561730729275	6.92035888725219	6.76571820498071	6.63487493070411
Tnni3	6.64969568090483	6.61482040245891	6.57882565661087	6.64104203658951	6.46850385611377	6.66921282755177	6.55628523847769	6.66505859694279
6030429G01Rik	6.95145460750285	7.07043664883874	6.96004237049429	6.87697320432497	7.18846263052244	7.02487972750193	6.86187436825669	6.88177138545374
Gm15873	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Syt5	6.48198075348179	6.13179381389296	6.31490184372467	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Ptprh	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tmem86b	6.57410305987636	6.58388509172938	6.54014617057472	6.54830722777354	6.57646865074838	6.49525820719799	6.6059663477055	6.66505859694279
Ppp6r1	9.71458348421137	9.80323141397455	9.92342558470465	9.89545170018651	9.87029680758197	9.78884335773975	9.91470971675581	10.1180228203764
Hspbp1	8.84026806525007	8.83529929569269	9.09370608363477	9.12251515023132	8.88350256595607	8.78297177845683	9.2939297509417	9.13205245891285
Brsk1	7.24676504265258	7.26603051973795	7.30105405189609	7.5775194517681	7.28223132104726	7.31772449973611	7.26885043417215	7.57694273190973
Tmem150b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Suv420h2	8.93089624019904	8.99850313047081	9.03477992879744	8.98645727777253	8.75811088282568	8.91203855317983	8.98910711408783	9.05397550795598
Cox6b2	8.11340514174092	8.09825050822507	7.66627779297951	7.738748936066	7.87913003754521	7.99003161632792	7.50795323594263	7.91619409098186
Fam71e2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il11	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tmem190	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tmem238	6.625832153588	6.79056071133881	7.01555555270995	7.03957771598576	6.57646865074838	6.52974013788659	7.04497156111419	6.99465897401271
Rpl28	9.61497555162697	9.47275671864012	9.37852551362445	9.48985620585877	9.54981501022189	9.58552335337397	9.45195175201119	9.48790797945248
Ube2s	9.25776275526432	9.18751303249117	9.58784229087781	9.71025768853318	8.97620591302684	9.08191033961054	9.59981651485697	9.51387789477548
Shisa7	6.51521738751588	6.61482040245891	6.31490184372467	6.46150336323522	6.46850385611377	6.49525820719799	6.65076230603963	6.13179381389296
Gm15525	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.34461296625808	6.13179381389296
Isoc2b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Isoc2a	8.09478057829154	7.98122487338144	8.05842527751129	8.20069266213073	7.83310726330429	7.87487720590833	7.94000082305517	8.04918941499788
Zfp628	8.19833288219913	8.14756279549819	8.04520304218818	7.80373938265559	8.2451535402526	8.22040304530663	8.13840033384957	7.94396533762643
Nat14	6.48198075348179	6.13179381389296	6.39057445479477	6.42682283625826	6.42355807306468	6.36203288726458	6.13179381389296	6.31044822022519
A430110N23Rik	6.54573715440656	6.514324390167	6.49727760799682	6.2795009803371	6.37015331092779	6.49525820719799	6.13179381389296	6.13179381389296
Sbk2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm1078	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zfp579	6.40331295343811	6.514324390167	6.39057445479477	6.61957044796179	6.57646865074838	6.49525820719799	6.34461296625808	6.44083884963237
Fiz1	9.60570512379575	9.74064347459456	9.79074838802562	9.68969441338452	9.54981501022189	9.61071534814758	9.77737731628066	9.59513639799268
Zfp524	6.75491153736213	6.6712122838984	6.73509665103852	6.73663280370632	6.80073478609811	6.93621487079847	6.83140017235245	6.94038912732179
Zfp865	8.26163020398032	8.40940730423081	8.01833200145171	7.93344964247402	8.15019359143209	8.17375056571511	8.02500354771544	7.93708142021959
4632433K11Rik	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.36203288726458	6.34461296625808	6.13179381389296
Zfp784	6.51521738751588	6.55059165585983	6.13179381389296	6.49281632715779	6.54371368022122	6.56139989303944	6.49974364501511	6.48842227529525
Gm15510	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.38428838801323
Zfp580	6.79208117979051	6.74577043256213	6.900066775598	6.71882252250529	6.73576492128562	6.64446875623001	6.79942418419032	6.56802190855784
Ccdc106	6.44516362046025	6.3741516471862	6.61432507482807	6.54830722777354	6.37015331092779	6.45705735740555	6.6059663477055	6.63487493070411
U2af2	10.2894277629054	10.2843393821387	10.338398071207	10.3601028147638	10.2379790376906	10.3716729480023	10.3491459661008	10.3058314328376
Epn1	9.15919998687654	9.07342745663325	9.1876538492826	9.02017736877698	9.16216914658624	9.12014817530284	9.32906630294669	9.29389359816514
Rfpl4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rasl2-9	7.0325128571097	6.94387245310972	7.06740769735414	7.18410461454866	6.89607701161821	7.01079343997655	7.09021645082576	7.1083825196614
Vmn1r55	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r56	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r57	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nlrp2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5065	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r58	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r59	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r28	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r60	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r61	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r62	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r63	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r64	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r65	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5321	7.58372573269815	7.35558110993842	7.10023715922494	7.44077958909221	7.30428459485366	7.33758201287563	7.11194977471423	7.33515051245539
Nlrp4c	7.55450963623662	7.25422649369117	6.49727760799682	6.52157437132144	8.30633058449522	8.01721212865932	6.83140017235245	7.04536210833365
Zfp787	7.36895494971419	7.27768918127484	7.23428240963351	7.30847040882892	7.61245272448192	7.39487702597273	7.30424108078195	7.22207247149501
Zfp444	8.00234365330119	8.0813774497556	7.88962000696708	8.01135607944674	8.21591548286686	8.04381220927972	7.96898974878074	8.01076778318522
Galp	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zscan5b	6.60070637967269	6.514324390167	6.54014617057472	6.42682283625826	6.91363950863136	6.71542578833598	6.69184775243849	6.66505859694279
Gm6792	7.82907329180742	7.80320610430665	7.44487660605753	7.34923249089325	8.00176181083235	8.08523209939775	7.62900875469377	7.46822990058625
Zfp667	7.51685156627638	7.36622163481323	7.43363999393045	7.4836734615184	7.5193811695205	7.62716407129684	7.32146117915045	7.39272920543713
Zfp583	7.07011927311055	6.94387245310972	6.900066775598	7.03957771598576	6.99561730729275	7.03872048374029	7.04497156111419	7.1527472233027
Zfp78	6.79208117979051	6.96087765556749	7.01555555270995	6.80290151990325	6.91363950863136	6.93621487079847	6.94594023169007	6.99465897401271
Zfp28	7.75706786367448	7.62707842157203	7.35132676837147	7.21219234985726	7.74260002107345	7.66390705916337	7.09021645082576	7.42576475486706
Gm16532	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.45705735740555	6.13179381389296	6.13179381389296
Gm16306	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.13179381389296
Gm20715	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.42355807306468	6.13179381389296	6.13179381389296	6.31044822022519
Olfr1344	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1336	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1346	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1347	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1348	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1349	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfr1350	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zim1	6.35359708413874	6.13179381389296	6.13179381389296	6.2795009803371	6.37015331092779	6.29468371145954	6.13179381389296	6.13179381389296
Peg3	9.96298322057072	9.81606459902221	9.37355843763891	9.32568654631307	10.0633253074045	9.83366066362152	9.20583719347183	9.21927493388853
Usp29	6.40331295343811	6.55059165585983	6.13179381389296	6.13179381389296	6.63544448872062	6.61841304164408	6.49974364501511	6.31044822022519
Aurkc	6.40331295343811	6.30326731179385	6.31490184372467	6.34059226006517	6.42355807306468	6.52974013788659	6.13179381389296	6.44083884963237
Zfp954	7.63994033696457	7.63532750602534	7.7284001324508	7.66990505189501	7.77823837428667	7.76091102890433	7.66659353767841	7.77478308790367
Zfp773	7.19523420223163	7.04064707831522	7.08398389271581	7.02822888814365	7.15065536500705	7.24481979147894	7.02136831801962	7.06157358689571
Zfp418	7.71292559225435	7.83129663875732	7.65712076190632	7.58392276716779	7.69079447256968	7.83184435941573	7.56341328130463	7.72637604354416
Zfp772	7.05777588345773	6.89033068182103	6.96004237049429	7.08344988315977	7.15065536500705	7.09184011408408	7.02136831801962	7.16704794842347
Vmn2r29	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Clcn4-2	7.36007831629387	7.37675026420345	7.13183845408517	7.17454427812814	7.5369045935391	7.51730194535318	7.32146117915045	7.09306863374184
Vmn2r30	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm3912	6.40331295343811	6.13179381389296	6.49727760799682	6.46150336323522	6.42355807306468	6.36203288726458	6.34461296625808	6.31044822022519
Vmn2r31	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r32	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r33	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r34	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r35	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r36	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r41	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r42	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r43	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r44	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r45	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r40	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r39	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r38	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r37	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm10302	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r46	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r47	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r48	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r49	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r50	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
